Timestamp,Celcius,Farenheit
2018-02-19 20:55:23,21.375,70.475
2018-02-19 20:55:23,21.375,70.475
2018-02-19 20:55:24,21.375,70.475
2018-02-19 20:55:25,21.375,70.475
2018-02-19 20:55:26,21.375,70.475
2018-02-19 20:55:27,21.375,70.475
2018-02-19 20:55:28,21.375,70.475
2018-02-19 20:55:29,21.375,70.475
2018-02-19 20:55:30,21.375,70.475
2018-02-19 20:55:31,21.375,70.475
2018-02-19 20:55:31,21.375,70.475
2018-02-19 20:55:32,21.375,70.475
2018-02-19 20:55:33,21.375,70.475
2018-02-19 20:55:34,21.375,70.475
2018-02-19 20:55:35,21.375,70.475
2018-02-19 20:55:36,21.375,70.475
2018-02-19 20:55:37,21.375,70.475
2018-02-19 20:55:38,21.375,70.475
2018-02-19 20:55:39,21.375,70.475
2018-02-19 20:55:39,21.375,70.475
2018-02-19 20:55:40,21.375,70.475
2018-02-19 20:55:41,21.375,70.475
2018-02-19 20:55:42,21.375,70.475
2018-02-19 20:55:43,21.375,70.475
2018-02-19 20:55:44,21.375,70.475
2018-02-19 20:55:45,21.375,70.475
2018-02-19 20:55:46,21.375,70.475
2018-02-19 20:55:46,21.375,70.475
2018-02-19 20:55:47,21.375,70.475
2018-02-19 20:55:48,21.375,70.475
2018-02-19 20:55:49,21.375,70.475
2018-02-19 20:55:50,21.375,70.475
2018-02-19 20:55:51,21.375,70.475
2018-02-19 20:55:52,21.375,70.475
2018-02-19 20:55:53,21.375,70.475
2018-02-19 20:55:53,21.375,70.475
2018-02-19 20:55:54,21.375,70.475
2018-02-19 20:55:55,21.375,70.475
2018-02-19 20:55:56,21.375,70.475
2018-02-19 20:55:57,21.375,70.475
2018-02-19 20:55:58,21.375,70.475
2018-02-19 20:55:59,21.375,70.475
2018-02-19 20:56:00,21.375,70.475
2018-02-19 20:56:01,21.375,70.475
2018-02-19 20:56:01,21.375,70.475
2018-02-19 20:56:02,21.375,70.475
2018-02-19 20:56:03,21.375,70.475
2018-02-19 20:56:04,21.375,70.475
2018-02-19 20:56:05,21.375,70.475
2018-02-19 20:56:06,21.375,70.475
2018-02-19 20:56:07,21.375,70.475
2018-02-19 20:56:08,21.375,70.475
2018-02-19 20:56:08,21.375,70.475
2018-02-19 20:56:09,21.375,70.475
2018-02-19 20:56:10,21.375,70.475
2018-02-19 20:56:11,21.375,70.475
2018-02-19 20:56:12,21.375,70.475
2018-02-19 20:56:13,21.375,70.475
2018-02-19 20:56:14,21.375,70.475
2018-02-19 20:56:15,21.375,70.475
2018-02-19 20:56:15,21.375,70.475
2018-02-19 20:56:16,21.375,70.475
2018-02-19 20:56:17,21.312,70.36160000000001
2018-02-19 20:56:18,21.375,70.475
2018-02-19 20:56:19,21.312,70.36160000000001
2018-02-19 20:56:20,21.312,70.36160000000001
2018-02-19 20:56:21,21.312,70.36160000000001
2018-02-19 20:56:22,21.312,70.36160000000001
2018-02-19 20:56:23,21.312,70.36160000000001
2018-02-19 20:56:23,21.312,70.36160000000001
2018-02-19 20:56:24,21.375,70.475
2018-02-19 20:56:25,21.312,70.36160000000001
2018-02-19 20:56:26,21.375,70.475
2018-02-19 20:56:27,21.375,70.475
2018-02-19 20:56:28,21.375,70.475
2018-02-19 20:56:29,21.375,70.475
2018-02-19 20:56:30,21.375,70.475
2018-02-19 20:56:30,21.375,70.475
2018-02-19 20:56:31,21.375,70.475
2018-02-19 20:56:32,21.375,70.475
2018-02-19 20:56:33,21.375,70.475
2018-02-19 20:56:34,21.375,70.475
2018-02-19 20:56:35,21.375,70.475
2018-02-19 20:56:36,21.375,70.475
2018-02-19 20:56:37,21.375,70.475
2018-02-19 20:56:37,21.375,70.475
2018-02-19 20:56:38,21.375,70.475
2018-02-19 20:56:39,21.375,70.475
2018-02-19 20:56:40,21.312,70.36160000000001
2018-02-19 20:56:41,21.312,70.36160000000001
2018-02-19 20:56:42,21.312,70.36160000000001
2018-02-19 20:56:43,21.312,70.36160000000001
2018-02-19 20:56:44,21.312,70.36160000000001
2018-02-19 20:56:45,21.312,70.36160000000001
2018-02-19 20:56:45,21.312,70.36160000000001
2018-02-19 20:56:46,21.312,70.36160000000001
2018-02-19 20:56:47,21.312,70.36160000000001
2018-02-19 20:56:48,21.312,70.36160000000001
2018-02-19 20:56:49,21.312,70.36160000000001
2018-02-19 20:56:50,21.312,70.36160000000001
2018-02-19 20:56:51,21.312,70.36160000000001
2018-02-19 20:56:52,21.312,70.36160000000001
2018-02-19 20:56:53,21.312,70.36160000000001
2018-02-19 20:56:53,21.312,70.36160000000001
2018-02-19 20:56:54,21.312,70.36160000000001
2018-02-19 20:56:55,21.25,70.25
2018-02-19 20:56:56,21.25,70.25
2018-02-19 20:56:57,21.25,70.25
2018-02-19 20:56:58,21.25,70.25
2018-02-19 20:56:59,21.25,70.25
2018-02-19 20:57:00,21.25,70.25
2018-02-19 20:57:00,21.25,70.25
2018-02-19 20:57:01,21.25,70.25
2018-02-19 20:57:02,21.25,70.25
2018-02-19 20:57:03,21.312,70.36160000000001
2018-02-19 20:57:04,21.25,70.25
2018-02-19 20:57:05,21.25,70.25
2018-02-19 20:57:06,21.312,70.36160000000001
2018-02-19 20:57:07,21.312,70.36160000000001
2018-02-19 20:57:07,21.312,70.36160000000001
2018-02-19 20:57:08,21.312,70.36160000000001
2018-02-19 20:57:09,21.312,70.36160000000001
2018-02-19 20:57:10,21.312,70.36160000000001
2018-02-19 20:57:11,21.312,70.36160000000001
2018-02-19 20:57:12,21.312,70.36160000000001
2018-02-19 20:57:13,21.312,70.36160000000001
2018-02-19 20:57:14,21.312,70.36160000000001
2018-02-19 20:57:15,21.312,70.36160000000001
2018-02-19 20:57:15,21.312,70.36160000000001
2018-02-19 20:57:16,21.312,70.36160000000001
2018-02-19 20:57:17,21.312,70.36160000000001
2018-02-19 20:57:18,21.312,70.36160000000001
2018-02-19 20:57:19,21.312,70.36160000000001
